Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Zone_1_Power_Consumption,qcut_feat_1,class
9.2,84.1,0.073,0.051,0.122,28989.95745,35331.924663114754,0
9.29,85.2,0.075,0.04,0.152,28450.7234,33658.01287368421,0
9.35,84.6,0.074,0.037,0.122,27978.89362,34462.58214459016,0
9.19,84.6,0.076,0.044,0.119,27445.78723,33979.1821879832,0
9.1,84.7,0.077,0.051,0.089,26667.57447,35327.91154865168,0
9.05,85.2,0.076,0.059,0.122,25907.74468,32227.90861442623,0
9.13,85.4,0.073,0.059,0.111,25595.23404,32619.57638234234,0
9.04,85.4,0.073,0.048,0.111,25043.74468,31998.843779099097,0
9.0,85.4,0.075,0.051,0.115,25043.74468,31727.222940869564,0
8.93,85.5,0.073,0.018,0.126,24841.53191,30901.17476714286,0
8.91,85.8,0.071,0.037,0.108,24320.68085,31399.18085,0
8.87,86.4,0.071,0.026,0.119,24093.95745,30534.02467689076,0
8.87,86.1,0.073,0.044,0.096,23738.55319,31693.83444,0
8.74,86.3,0.073,0.044,0.156,23634.38298,28469.39580051282,0
8.74,86.3,0.074,0.044,0.122,23493.44681,29675.922219836066,0
8.69,86.8,0.075,0.059,0.178,23407.65957,27645.255075617977,0
8.89,87.2,0.076,0.062,0.137,23211.57447,28870.027024744526,0
8.63,87.3,0.075,0.022,0.148,23003.23404,28093.767823783783,0
8.55,87.2,0.076,0.04,0.13,23076.76596,28811.842883076926,0
8.62,87.1,0.074,0.029,0.185,23076.76596,27135.155149189188,0
8.58,87.2,0.075,0.04,0.133,22788.76596,28414.149418646615,0
8.57,86.9,0.074,0.029,0.122,22519.14894,28623.517792459017,0
8.41,86.9,0.075,0.055,0.089,22555.91489,30767.47668775281,0
8.4,87.3,0.074,0.04,0.152,22451.74468,27276.218364210526,0
8.54,87.4,0.073,0.033,0.156,22525.2766,27309.866343589743,0
8.65,87.4,0.076,0.029,0.126,22727.48936,28727.568725079364,0
8.43,87.3,0.078,0.048,0.137,22807.14894,28178.966458248175,0
8.52,88.2,0.073,0.044,0.13,22837.78723,28618.27953769231,0
8.53,87.2,0.082,0.073,0.07,23199.31915,33825.262007142854,0
7.99,87.2,0.082,0.048,0.108,23511.82979,29963.014975185186,0
7.9,87.3,0.084,0.037,0.152,24081.70213,28619.004761578948,0
7.71,87.4,0.084,0.048,0.111,24706.7234,30777.480156756756,0
7.92,88.0,0.081,0.059,0.156,24406.46809,28874.160397692307,0
8.39,87.8,0.076,0.029,0.133,23854.97872,29393.64037413534,0
8.46,87.4,0.075,0.033,0.163,24051.06383,28587.284688895706,0
8.51,87.8,0.074,0.044,0.115,24008.17021,30505.37021,0
8.46,87.7,0.074,0.048,0.133,23524.08511,29102.59638819549,0
8.37,87.7,0.073,0.048,0.137,22801.02128,28159.04317781022,0
8.3,87.8,0.076,0.04,0.115,22261.78723,28598.656795217394,0
8.28,88.0,0.077,0.033,0.115,21814.46809,28150.46809,0
8.28,87.9,0.074,0.055,0.108,22084.08511,28823.08511,0
8.05,87.9,0.086,0.033,0.156,22580.42553,27116.290914615387,0
7.21,87.9,0.087,0.07,0.133,23180.93617,27946.041433157894,0
7.08,88.3,0.087,0.256,0.267,23701.78723,26043.225432247193,0
7.2,88.3,0.083,2.126,1.984,23848.85106,24169.2946083871,0
7.24,88.2,0.084,7.22,6.638,23953.02128,24049.22013507683,0
7.11,88.1,0.086,18.29,16.64,24051.06383,24088.707519903845,0
6.804,88.3,0.084,46.03,42.56,24718.97872,24733.095101578947,0
6.89,88.4,0.083,74.1,69.04,25809.70213,25818.52420415991,0
7.03,88.3,0.089,104.8,99.0,26404.08511,26410.355301919193,0
7.12,88.2,0.092,136.0,130.5,26496.0,26500.812137931036,0
7.36,88.2,0.09,165.8,161.4,27421.2766,27425.298607434946,0
7.83,88.2,0.09,179.7,173.7,28070.80851,28074.784364922278,0
8.14,87.6,0.084,224.7,216.2,28879.65957,28882.957738362627,0
8.59,87.8,0.085,269.8,263.1,29382.12766,29384.994258251612,0
9.46,88.4,0.085,295.0,290.1,29860.08511,29862.967784939676,0
10.49,88.1,0.081,332.7,327.9,30754.7234,30757.541847697466,0
10.99,86.7,0.076,368.3,358.0,30417.70213,30420.36367469274,0
12.07,87.5,0.087,401.7,374.9,30662.80851,30665.62559455588,0
12.98,86.4,0.102,426.5,357.7,31422.6383,31425.7735306402,0
13.12,85.0,0.095,449.8,266.7,32133.44681,32137.628287315336,0
13.21,84.1,0.09,474.1,196.6,32525.61702,32531.26788978637,0
13.5,83.2,0.096,511.6,157.5,32795.23404,32802.36546857143,0
13.77,82.1,0.096,536.5,119.4,33628.59574,33638.06405658291,0
14.12,80.4,0.094,563.3,99.5,33493.78723,33505.196757638194,0
14.49,77.7,0.1,585.0,83.4,34106.55319,34120.05286625899,0
14.85,75.6,0.089,605.0,74.3,34805.10638,34820.21620503365,0
15.17,74.4,0.106,626.5,70.9,35074.7234,35090.64227165021,0
15.26,72.6,0.094,646.2,70.9,35307.57447,35323.20036562764,0
15.64,71.7,0.108,660.8,69.08,35577.19149,35593.424668922984,0
15.75,70.7,0.093,671.8,69.36,35552.68085,35568.73513200692,0
15.84,71.6,0.093,684.8,68.02,35430.12766,35446.80134421052,0
16.04,70.6,0.099,698.9,67.73,35050.21277,35066.932451086665,0
15.95,69.69,0.088,708.0,67.27,35503.65957,35520.18336218077,0
16.04,68.83,0.085,719.0,65.35,34229.10638,34246.000537612854,0
16.03,68.36,0.083,725.0,65.96,35810.04255,35826.65581258338,0
16.19,67.06,0.081,731.0,64.15,35111.48936,35128.413777770846,0
16.27,66.89,0.079,735.0,62.79,35172.76596,35190.09834254499,0
16.4,66.82,0.075,739.0,61.08,35626.21277,35644.1539618795,0
16.58,65.52,0.075,741.0,61.0,35515.91489,35533.723440819675,0
16.68,65.09,0.076,739.0,62.3,34878.6383,34896.06528555377,0
16.9,63.75,0.076,738.0,64.42,35295.31915,35312.04338160509,0
17.12,62.52,0.075,737.0,74.9,34976.68085,34990.97113571428,0
17.18,61.01,0.075,736.0,98.5,34584.51064,34595.151775025384,0
17.31,59.51,0.076,736.0,157.9,34584.51064,34591.03450383787,0
17.56,59.45,0.075,745.0,268.0,34535.48936,34539.38466597015,0
17.61,58.28,0.076,739.0,431.9,34437.44681,34439.82307950683,0
17.75,57.14,0.076,689.3,558.0,33885.95745,33887.77507544803,0
17.67,56.84,0.074,614.9,578.5,33702.12766,33703.863810043214,0
17.78,57.11,0.075,590.0,589.9,33751.14894,33752.87027548059,0
17.77,57.94,0.077,550.9,563.6,33849.19149,33851.01830653655,0
17.57,58.61,0.075,482.6,500.2,33640.85106,33642.90979190724,0
16.95,59.41,0.074,519.8,549.8,32501.10638,32502.937954208803,0
17.06,59.55,0.076,586.4,629.7,31949.61702,31951.23036444974,0
17.15,58.14,0.075,571.2,617.5,31863.82979,31865.44452846154,0
17.24,57.81,0.077,549.0,597.4,31226.55319,31228.221493314362,0
17.34,56.41,0.075,503.9,550.3,31165.2766,31167.054083917865,0
17.55,53.77,0.077,497.7,546.0,31447.14894,31448.87726142857,0
17.88,45.83,0.076,469.0,516.2,31251.06383,31252.65127750097,0
17.41,57.11,0.074,443.3,488.2,31434.89362,31436.930254780826,0
16.53,59.21,0.074,429.7,474.7,31508.42553,31510.487340195912,0
16.44,60.11,0.076,411.2,453.5,31116.25532,31118.434390341787,0
16.2,62.25,0.075,273.8,294.2,31128.51064,31131.93841022434,0
16.24,61.92,0.076,373.4,407.1,30944.68085,30947.150957590275,0
16.59,60.88,0.074,332.0,362.9,31214.29787,31217.08100364563,0
16.85,57.74,0.076,266.1,294.0,31434.89362,31438.20286829932,0
17.04,54.14,0.075,143.7,155.1,31459.40426,31465.352329632493,0
16.92,53.97,0.075,186.2,206.7,31827.06383,31831.48169357039,0
16.62,62.08,0.074,169.9,188.2,32881.02128,32886.50358393199,1
16.02,65.82,0.073,164.0,182.8,35185.02128,35190.78953164114,1
15.7,67.29,0.072,144.7,160.2,38873.87234,38880.46692801498,1
15.38,69.06,0.074,113.9,123.8,40932.76596,40941.34546565428,1
15.23,70.5,0.074,85.0,91.9,41778.38298,41790.06649468988,1
15.05,71.6,0.072,46.09,48.54,42060.25532,42082.45515518747,1
14.82,71.8,0.076,18.08,17.73,41998.97872,42058.99428683587,1
14.67,72.5,0.072,7.14,7.07,41937.70213,42088.13706635078,1
14.51,72.9,0.072,2.075,2.002,42048.0,42576.36113886114,1
14.38,72.9,0.072,0.216,0.219,41827.40426,46614.17138328768,1
14.33,72.9,0.074,0.066,0.078,41435.23404,54828.272501538464,1
14.22,72.9,0.071,0.048,0.115,41177.87234,50192.11581826087,1
14.12,72.7,0.072,0.037,0.163,41729.3617,48027.05495153374,1
14.06,73.0,0.073,0.051,0.119,42109.2766,50734.31861680672,1
14.02,73.4,0.073,0.073,0.104,41778.38298,51673.26759538462,1
13.97,73.7,0.075,0.07,0.137,41704.85106,49220.09923518248,1
13.9,74.0,0.073,0.088,0.082,41141.10638,53685.00881902439,1
13.84,75.0,0.07,0.07,0.115,40577.3617,49603.44865652174,1
13.79,75.6,0.073,0.029,0.119,40221.95745,48982.66333235294,1
13.37,76.8,0.073,0.066,0.111,39940.08511,49190.67970459459,1
12.43,80.1,0.074,0.051,0.133,39707.23404,47193.271633984965,1
12.18,82.3,0.071,0.055,0.108,38567.48936,47849.10047111111,1
12.17,81.6,0.074,0.051,0.1,38052.76596,47983.48595999999,1
11.57,82.7,0.074,0.048,0.104,37979.23404,47179.60904,1
11.31,82.9,0.074,0.029,0.111,37611.57447,46058.41230783784,1
11.23,83.0,0.074,0.073,0.096,36876.25532,46585.52615333333,1
11.24,83.7,0.074,0.04,0.096,35957.10638,45756.98138,1
10.96,83.6,0.072,0.04,0.108,35552.68085,44036.53270185185,1
10.78,84.2,0.074,0.018,0.122,34510.97872,41950.94593311475,1
10.78,84.9,0.077,0.055,0.111,34756.08511,43001.32835324324,1
10.72,84.6,0.075,0.062,0.1,35037.95745,44107.07745,1
10.66,85.0,0.073,0.037,0.096,34155.57447,43594.116136666664,1
10.61,85.0,0.071,0.059,0.082,32770.7234,43768.89413170732,1
10.67,85.2,0.072,0.029,0.119,32035.40426,39674.76560453782,1
10.6,85.8,0.07,0.048,0.13,31091.74468,38087.744679999996,1
10.86,85.7,0.07,0.026,0.152,30123.57447,36246.61394368421,1
10.95,85.2,0.072,0.048,0.093,29314.7234,39346.336303225806,0
10.99,85.1,0.075,0.037,0.111,28738.7234,37164.39006666667,0
10.83,85.2,0.077,0.044,0.126,28113.70213,35436.84498714286,0
10.6,84.8,0.075,0.048,0.108,27586.7234,35909.686362962966,0
10.33,85.0,0.074,0.026,0.108,26863.65957,34993.752162592595,0
10.13,85.1,0.075,0.051,0.096,26238.6383,35218.46121666666,0
10.39,85.9,0.076,0.037,0.13,25920.0,32785.39230769231,0
10.68,85.2,0.073,0.062,0.13,25650.38298,32649.89067230769,0
10.38,85.0,0.078,0.018,0.122,25196.93617,32428.903383114754,0
10.46,84.7,0.076,0.044,0.1,24535.14894,33394.76894,0
10.22,84.2,0.073,0.029,0.159,24179.74468,29591.845308930817,0
10.12,84.4,0.073,0.04,0.13,24216.51064,30786.726024615386,0
9.98,84.7,0.074,0.044,0.115,23971.40426,31321.89121652174,0
9.9,84.2,0.073,0.026,0.163,23836.59574,28950.58347006135,0
9.94,84.6,0.081,0.055,0.152,23358.6383,28891.033036842102,0
10.04,84.8,0.078,0.018,0.174,23272.85106,28165.90853126437,0
10.34,84.9,0.075,0.044,0.119,22990.97872,30368.003930084033,0
10.28,84.0,0.07,0.044,0.167,23003.23404,28174.012483113773,0
10.24,84.6,0.073,0.04,0.171,22696.85106,27762.956323157894,0
10.29,84.8,0.081,0.037,0.141,22672.34043,28860.93617468085,0
10.38,85.0,0.078,0.066,0.111,22684.59574,30633.24438864865,0
10.32,84.9,0.073,0.029,0.133,22672.34043,29260.06975330827,0
10.59,85.1,0.075,0.062,0.141,22623.31915,29014.87234148936,0
10.59,84.5,0.072,0.062,0.133,22745.87234,29474.10542270677,0
10.53,84.4,0.073,0.099,0.104,23015.48936,31560.98936,0
10.43,84.3,0.073,0.022,0.141,23089.02128,29324.829790638298,0
10.32,84.9,0.076,0.055,0.1,23260.59574,32022.27574,0
10.62,84.8,0.079,0.07,0.119,23260.59574,30828.461286218488,0
10.69,84.2,0.076,0.062,0.145,23407.65957,29615.231983793103,0
10.61,84.0,0.071,0.026,0.13,23701.78723,30557.47953769231,0
10.69,84.1,0.072,0.059,0.171,24731.23404,29988.71357216374,0
10.92,83.9,0.071,0.062,0.137,25147.91489,31835.418539635037,0
10.95,83.3,0.076,0.037,0.189,24694.46809,29520.579201111108,0
10.79,83.5,0.072,0.066,0.104,24326.80851,32989.93351,0
10.84,83.6,0.074,0.066,0.093,24412.59574,34156.93982602151,0
10.72,83.4,0.072,0.037,0.141,23836.59574,30177.36169744681,0
10.79,83.8,0.072,0.029,0.171,23162.55319,28450.284184152046,0
10.77,83.2,0.074,0.055,0.145,22635.57447,28815.32619413793,0
10.63,83.2,0.075,0.055,0.145,22206.6383,28306.058989655172,0
10.57,83.3,0.073,0.04,0.13,21814.46809,28587.39885923077,0
10.55,83.5,0.074,0.051,0.137,21740.93617,28171.045659051095,0
10.7,83.2,0.077,0.044,0.145,22464.0,28603.58620689655,0
10.66,82.7,0.076,0.073,0.13,23150.29787,29931.697869999996,0
10.97,82.4,0.077,0.373,0.4,23652.76596,25912.58596,0
10.92,81.1,0.077,2.104,2.025,23848.85106,24286.19031925926,0
10.93,80.7,0.076,3.502,3.341,24069.44681,24333.45489141275,0
11.07,80.4,0.077,7.79,7.49,24216.51064,24335.339478451267,0
11.21,79.8,0.073,13.58,12.96,25062.12766,25131.152197037034,0
11.4,79.4,0.076,21.45,20.62,25699.40426,25743.301447196896,0
11.64,78.5,0.074,27.83,26.79,26312.17021,26346.27771279955,0
11.75,77.7,0.072,35.51,34.17,26986.21277,27012.93138281826,0
11.88,77.4,0.075,47.33,45.29,27819.57447,27839.87722999117,0
12.16,77.0,0.079,74.3,71.6,28358.80851,28371.885604972067,0
12.41,75.7,0.075,86.5,82.7,28554.89362,28566.253196783553,0
12.84,75.6,0.077,103.9,97.4,29596.59574,29606.56190016427,0
13.43,74.1,0.074,125.4,116.1,30025.53191,30034.103512067184,0
13.72,72.0,0.075,235.9,212.7,30319.65957,30324.303857729195,0
14.14,71.0,0.073,351.7,326.0,30638.29787,30641.377440552147,0
14.41,70.1,0.075,444.0,425.8,31336.85106,31339.22339677783,0
14.68,69.39,0.076,385.8,365.5,31251.06383,31253.85082097127,0
14.95,69.33,0.076,474.0,427.6,31998.6383,32001.06225579981,0
14.91,68.49,0.076,352.9,299.9,32084.42553,32087.830618029344,0
14.86,68.62,0.074,412.3,308.8,32991.31915,32994.62126528498,0
15.02,68.72,0.077,573.1,367.5,32121.19149,32124.000127823132,0
15.05,67.59,0.075,485.1,274.3,33395.74468,33399.45313607,0
15.2,66.72,0.076,600.0,213.5,33555.06383,33559.81391899297,0
15.47,66.66,0.074,613.0,144.7,34241.3617,34248.488377263304,0
15.52,65.49,0.075,634.0,128.7,35748.76596,35756.66343319347,0
15.56,65.82,0.071,649.5,122.7,36765.95745,36774.304305745725,0
15.72,65.49,0.075,664.7,103.9,36876.25532,36886.16391287776,0
15.69,66.19,0.076,680.3,88.3,37035.57447,37047.3357508607,0
15.69,65.59,0.932,696.6,82.5,37047.82979,37060.30381545455,0
15.72,66.12,3.627,713.0,85.6,37133.61702,37145.75961813084,0
15.77,66.29,0.075,738.0,101.0,37219.40426,37229.75468871288,0
15.93,65.59,0.076,733.0,187.2,37452.25532,37457.836776730765,0
15.74,66.25,0.075,623.5,269.6,37292.93617,37296.804029792285,0
15.87,66.29,0.074,559.3,308.2,37341.95745,37345.37089029851,0
15.62,66.99,0.073,444.0,310.2,36913.02128,36916.39453531915,0
15.72,67.29,0.075,499.6,359.3,37219.40426,37222.348314550516,0
15.75,68.56,0.075,433.9,386.2,37047.82979,37050.625802428796,0
15.74,68.09,0.077,433.1,382.3,37023.31915,37026.1225415773,0
15.45,69.06,0.072,378.6,350.4,37035.57447,37038.61949568493,0
15.38,68.86,0.075,378.4,355.2,36667.91489,36670.89649698198,0
15.29,68.72,0.071,388.0,367.1,36373.78723,36376.649471351135,0
15.34,68.66,0.073,367.4,351.0,36435.06383,36438.06452629629,0
15.38,68.06,0.077,356.5,341.3,36520.85106,36523.918047401115,0
15.41,67.09,0.071,350.1,335.8,36373.78723,36376.86601767124,0
15.46,66.92,0.074,303.3,292.4,36251.23404,36254.77228623803,0
15.56,66.86,0.074,289.9,279.9,36067.40426,36071.1210931547,0
15.4,67.76,0.077,271.2,261.8,35859.06383,35863.04971235294,0
15.46,67.09,0.076,256.4,247.7,35613.95745,35618.14481939847,0
15.31,67.42,0.074,245.0,236.7,35479.14894,35483.50973509928,0
15.17,68.02,0.075,229.9,221.8,35123.74468,35128.396904526606,0
15.15,68.09,0.073,222.1,214.3,35123.74468,35128.55832209053,0
15.25,67.56,0.071,222.4,214.1,35086.97872,35091.790910565156,0
15.18,67.42,0.074,214.3,206.1,34670.29787,34675.26359343523,0
15.09,68.32,0.074,216.1,207.0,34731.57447,34736.55489898551,0
15.15,68.29,0.075,216.9,207.9,34694.80851,34699.7849097114,0
15.17,68.16,0.075,218.9,209.5,34486.46809,34491.403589761336,0
15.21,68.16,0.073,204.7,196.3,33677.61702,33682.898291523175,0
15.19,68.79,0.072,188.9,181.3,33885.95745,33891.72093648649,0
15.21,69.36,0.074,163.4,157.1,33812.42553,33819.14077888606,0
15.07,69.16,0.07,145.0,139.6,33726.6383,33734.10421117478,0
15.01,68.69,0.071,135.0,129.8,33934.97872,33942.921993497686,0
15.08,68.66,0.073,121.3,116.3,33898.21277,33907.1155455804,0
15.04,69.36,0.073,121.7,117.1,34106.55319,34115.461596490175,0
15.08,70.0,0.074,120.9,115.8,34363.91489,34373.030606753025,0
15.01,70.5,0.074,106.7,101.8,34731.57447,34741.969411060905,0
15.0,70.6,0.072,110.0,108.0,35981.61702,35991.42257555555,1
14.98,71.4,0.073,85.2,82.8,38690.04255,38702.960086231884,1
14.92,71.8,0.074,95.0,97.5,42293.10638,42304.09362102564,1
14.91,71.7,0.075,88.4,95.0,44866.7234,44877.97652631579,1
14.76,72.6,0.072,61.4,66.82,44548.08511,44564.12186546244,1
14.54,73.4,0.074,31.9,33.87,44499.06383,44530.57360266017,1
14.36,74.2,0.074,10.74,10.32,44523.57447,44626.82175682171,1
14.25,74.5,0.071,3.985,3.745,44597.10638,44880.5843506275,1
14.18,74.8,0.073,1.098,1.09,46165.78723,47138.87346853211,1
14.13,75.0,0.075,0.212,0.222,46435.40426,51209.05290864865,1
14.01,75.6,0.075,0.066,0.1,46472.17021,57063.730209999994,1
13.62,77.0,0.073,0.033,0.093,45994.21277,57270.986963548385,1
13.05,78.0,0.075,0.048,0.119,46766.29787,55320.07938260504,1
12.63,79.3,0.075,0.044,0.085,46803.06383,58586.11088882353,1
12.46,81.0,0.074,0.044,0.111,46766.29787,55858.730302432436,1
12.08,81.2,0.073,0.048,0.119,46594.7234,54837.546929411765,1
11.98,82.0,0.072,0.044,0.13,45712.34043,53268.95581461538,1
12.02,82.4,0.077,0.029,0.133,44805.44681,52252.424253609024,1
11.82,82.9,0.077,0.044,0.1,44719.65957,54518.43957,1
11.72,83.4,0.074,0.051,0.07,44756.42553,58719.96838714286,1
11.56,83.8,0.069,0.033,0.141,44327.48936,51197.90070751773,1
11.44,84.1,0.075,0.062,0.115,43800.51064,52166.63237913043,1
11.5,84.4,0.079,0.029,0.152,43494.12766,49879.65397578947,1
11.61,84.8,0.074,0.026,0.115,43432.85106,51993.96410347826,1
11.56,84.7,0.073,0.033,0.111,42293.10638,51114.115389009006,1
11.38,84.9,0.074,0.018,0.115,41214.6383,49616.04699565217,1
11.31,85.2,0.072,0.022,0.145,40883.74468,47529.34468,1
11.22,85.6,0.072,0.055,0.096,38592.0,48596.5,1
11.21,85.7,0.073,0.033,0.122,37268.42553,45142.991103770495,1
11.29,85.9,0.069,0.029,0.1,35822.29787,45520.40787,1
11.18,85.8,0.071,0.022,0.171,35209.53191,40819.145945087716,1
11.26,86.2,0.073,0.033,0.093,33518.29787,43954.98604204301,1
11.36,86.1,0.082,0.037,0.119,32562.38298,40781.67709764706,1
11.4,85.8,0.069,0.048,0.119,31851.57447,40071.07026831933,1
11.35,85.8,0.076,0.04,0.133,31067.23404,38389.264115187965,1
11.38,86.0,0.075,0.044,0.141,29829.44681,36770.43971780142,1
11.48,85.9,0.075,0.033,0.152,29241.19149,35728.90201631579,1
11.46,86.0,0.075,0.04,0.119,28775.48936,37057.50616672269,0
11.57,86.3,0.079,0.04,0.126,28076.93617,36001.46791603175,0
11.65,86.0,0.076,0.04,0.122,27562.21277,35774.50785196721,0
11.67,86.0,0.076,0.033,0.122,26900.42553,35126.818972622954,0
11.51,85.9,0.072,0.055,0.115,26545.02128,35142.49084521739,0
11.57,86.0,0.08,0.018,0.108,26152.85106,35365.99920814815,0
11.72,86.3,0.082,0.051,0.141,25625.87234,32799.17730453901,0
12.05,86.4,0.077,0.037,0.185,25417.53191,31045.20758567568,0
12.09,85.7,0.078,0.044,0.126,24890.55319,33113.672237619045,0
12.03,85.9,0.075,0.062,0.145,24645.44681,31772.184741034485,0
12.14,85.8,0.076,0.037,0.122,24449.3617,32987.164978688525,0
12.19,85.8,0.073,0.048,0.078,24277.78723,37686.78723,0
12.26,85.5,0.075,0.066,0.111,23787.57447,33231.08798351351,0
12.28,85.5,0.073,0.044,0.141,23701.78723,31148.170208723408,0
12.28,85.3,0.077,0.051,0.119,23566.97872,32369.365274621847,0
12.29,85.2,0.073,0.04,0.108,23370.89362,33066.33806444444,0
12.34,85.3,0.076,0.055,0.163,23272.85106,29730.532041595092,0
12.35,85.1,0.078,0.033,0.137,23297.3617,30968.785057664234,0
12.37,85.0,0.077,0.062,0.185,23334.12766,29017.64117351351,0
12.39,84.9,0.078,0.059,0.133,23101.2766,31010.381863157898,0
12.44,84.8,0.077,0.048,0.13,22868.42553,30983.133222307693,0
12.44,84.7,0.078,0.055,0.193,22880.68085,28340.100539119172,0
12.41,84.4,0.077,0.062,0.156,22684.59574,29398.723945128208,0
12.41,84.4,0.081,0.048,0.122,22709.10638,31294.385068524592,0
12.46,84.3,0.082,0.04,0.152,22954.21277,29864.594348947365,0
12.4,84.2,0.081,0.029,0.163,23101.2766,29506.675373006135,0
12.32,84.2,0.082,0.055,0.133,23076.76596,30876.34490736842,0
12.22,84.2,0.081,0.051,0.156,23040.0,29635.666666666668,0
12.15,84.4,0.08,0.04,0.152,23089.02128,29835.468648421054,0
12.2,84.5,0.082,0.048,0.159,24057.19149,30540.83928874214,0
12.16,84.6,0.081,0.026,0.178,24155.23404,29934.649770337077,0
12.14,84.6,0.078,0.04,0.167,23959.14894,30109.113011856287,0
12.15,84.8,0.078,0.051,0.119,23824.34043,32482.4916905042,0
12.13,84.6,0.078,0.059,0.13,23934.6383,31828.46906923077,0
12.06,84.8,0.081,0.055,0.122,23358.6383,31741.326824590164,0
12.1,84.9,0.078,0.048,0.141,22856.17021,30141.914890851065,0
12.16,84.8,0.08,0.044,0.159,22035.06383,28520.39716333333,0
12.19,84.8,0.081,0.037,0.126,21397.78723,29601.850722063493,0
12.16,85.1,0.078,0.048,0.122,21275.23404,29757.332400655738,0
12.1,85.1,0.078,0.059,0.137,21777.70213,29293.833516861312,0
12.09,85.2,0.078,0.048,0.13,22378.21277,30301.812769999997,0
12.08,85.3,0.08,0.029,0.148,23076.76596,30039.090284324324,0
12.04,85.3,0.081,0.161,0.308,23910.12766,27244.582205454542,0
11.99,85.5,0.076,0.904,0.79,24290.04255,25587.694448734175,0
12.01,85.6,0.077,2.558,2.507,24216.51064,24626.58483226167,0
11.96,85.6,0.074,5.647,5.41,24290.04255,24479.28025794824,0
11.95,85.8,0.076,9.16,8.65,25074.38298,25192.915927976876,0
11.98,85.8,0.081,16.13,15.3,25687.14894,25754.330900784313,0
12.07,85.9,0.083,25.21,24.05,26201.87234,26244.98306765073,0
12.06,86.0,0.082,32.02,30.55,26753.3617,26787.3112908347,0
12.08,86.0,0.088,36.46,34.42,27096.51064,27126.693092062753,0
12.16,86.0,0.086,45.38,42.97,27709.2766,27733.613579287878,0
12.18,86.0,0.089,59.69,56.66,28260.76596,28279.25307613131,0
12.17,86.0,0.082,64.11,61.0,28444.59574,28461.753444918035,0
12.21,85.9,0.085,65.74,62.38,29106.38298,29123.196686316125,0
12.24,85.8,0.078,66.26,62.57,29645.61702,29662.401293613555,0
12.39,85.7,0.076,81.1,77.0,29964.25532,29978.04522909091,0
12.46,85.5,0.076,97.2,93.4,30319.65957,30331.065672783727,0
12.48,85.5,0.078,107.4,102.0,30368.68085,30379.14202647059,0
12.56,85.3,0.078,131.2,124.5,31030.46809,31039.073455461847,0
12.63,85.3,0.078,162.6,154.3,31949.61702,31956.599126286455,0
12.82,84.9,0.075,163.8,155.7,32243.74468,32250.735161695568,0
